Record Length,2.500000e+03,,   0.000041500000,   0.00000,
Sample Interval,1.000000e-08,,   0.000041510000,   0.00146,
Trigger Point,-4.150000000000e+03,,   0.000041520000,   0.00146,
,,,   0.000041530000,   0.00146,
,,,   0.000041540000,   0.00146,
,,,   0.000041550000,   0.00146,
Source,CH1,,   0.000041560000,   0.00146,
Vertical Units,V,,   0.000041570000,   0.00146,
Vertical Scale,3.640000e-02,,   0.000041580000,   0.00146,
Vertical Offset,0.000000e+00,,   0.000041590000,   0.00146,
Horizontal Units,s,,   0.000041600000,   0.00146,
Horizontal Scale,2.500000e-06,,   0.000041610000,   0.00000,
Pt Fmt,Y,,   0.000041620000,   0.00146,
Yzero,0.000000e+00,,   0.000041630000,   0.00146,
Probe Atten,1.000000e+00,,   0.000041640000,   0.00146,
Model Number,TDS2024B,,   0.000041650000,   0.00146,
Serial Number,C031482,,   0.000041660000,   0.00000,
Firmware Version,FV:v22.01,,   0.000041670000,   0.00146,
,,,0.000041680000,   0.00000,
,,,0.000041690000,   0.00146,
,,,0.000041700000,   0.00146,
,,,0.000041710000,   0.00000,
,,,0.000041720000,   0.00146,
,,,0.000041730000,   0.00146,
,,,0.000041740000,   0.00146,
,,,0.000041750000,   0.00146,
,,,0.000041760000,   0.00000,
,,,0.000041770000,   0.00146,
,,,0.000041780000,   0.00146,
,,,0.000041790000,   0.00146,
,,,0.000041800000,   0.00146,
,,,0.000041810000,   0.00000,
,,,0.000041820000,   0.00146,
,,,0.000041830000,   0.00000,
,,,0.000041840000,   0.00000,
,,,0.000041850000,   0.00146,
,,,0.000041860000,   0.00146,
,,,0.000041870000,   0.00146,
,,,0.000041880000,   0.00146,
,,,0.000041890000,   0.00146,
,,,0.000041900000,   0.00146,
,,,0.000041910000,   0.00146,
,,,0.000041920000,   0.00146,
,,,0.000041930000,   0.00146,
,,,0.000041940000,   0.00146,
,,,0.000041950000,   0.00000,
,,,0.000041960000,   0.00146,
,,,0.000041970000,   0.00146,
,,,0.000041980000,   0.00146,
,,,0.000041990000,   0.00146,
,,,0.000042000000,   0.00146,
,,,0.000042010000,   0.00146,
,,,0.000042020000,   0.00146,
,,,0.000042030000,   0.00146,
,,,0.000042040000,   0.00000,
,,,0.000042050000,   0.00146,
,,,0.000042060000,   0.00146,
,,,0.000042070000,   0.00000,
,,,0.000042080000,   0.00146,
